"","source","target","Rval","Pval"
"281","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__unclassified_p__Firmicutes;o__unclassified_p__Firmicutes;f__unclassified_p__Firmicutes;g__unclassified_p__Firmicutes;s__unclassified_p__Firmicutes; OTU3095",0.587752455092694,0.01
"282","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__unclassified_p__Firmicutes;o__unclassified_p__Firmicutes;f__unclassified_p__Firmicutes;g__unclassified_p__Firmicutes;s__unclassified_p__Firmicutes; OTU3093",0.651330573913283,0.01
"283","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__unclassified_g__Lactobacillus; OTU7125",0.337394147853324,0.04
"289","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__unclassified_f__Lachnospiraceae;s__unclassified_f__Lachnospiraceae; OTU1333",0.290636737860285,0.02
"292","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas;s__uncultured_bacterium_g__Intestinimonas; OTU1378",0.587622954560134,0.01
"297","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;s__bacterium_YE57; OTU6113",0.377323504334254,0.01
"299","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__unclassified_g__Lactobacillus; OTU9001",0.324217460603399,0.03
"302","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__norank_f__Lachnospiraceae;s__bacterium_ic1311; OTU3181",0.71030602552771,0.01
"303","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Subdoligranulum;s__uncultured_Subdoligranulum_sp.; OTU5776",0.309049606078878,0.04
"304","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Gordonibacter;s__Gordonibacter_pamelaeae; OTU9512",0.404957315589611,0.01
"306","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__unclassified_g__Lactobacillus; OTU2385",0.493323881114256,0.01
"307","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Subdoligranulum;s__unclassified_g__Subdoligranulum; OTU2933",0.456268424417232,0.02
"313","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__unclassified_f__Ruminococcaceae;s__unclassified_f__Ruminococcaceae; OTU2104",0.34877786376104,0.01
"315","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__unclassified_g__Oscillibacter; OTU6127",0.403658585744193,0.01
"316","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__unclassified_c__Clostridia;f__unclassified_c__Clostridia;g__unclassified_c__Clostridia;s__unclassified_c__Clostridia; OTU1444",0.529401506342988,0.01
"317","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia_glucerasea; OTU2121",0.400082098061004,0.01
"323","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__unclassified_g__Lactobacillus; OTU8995",0.478079605158574,0.01
"327","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Eubacterium_coprostanoligenes_group;g__norank_f__Eubacterium_coprostanoligenes_group;s__unclassified_g__norank_f__Eubacterium_coprostanoligenes_group; OTU3051",0.346284926653581,0.02
"330","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__norank_o__Oscillospirales;g__Hydrogenoanaerobacterium;s__uncultured_bacterium_g__Hydrogenoanaerobacterium; OTU848",0.367822293063143,0.01
"332","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_torques_group;s__unclassified_g__Ruminococcus_torques_group; OTU6004",0.449667804702708,0.01
"333","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tuzzerella;s__uncultured_bacterium_g__Tuzzerella; OTU4406",0.426741070570459,0.01
"334","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__uncultured_bacterium_g__Faecalibacterium; OTU1191",0.362404187341188,0.01
"337","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__norank_o__Clostridia_UCG-014;g__norank_f__norank_o__Clostridia_UCG-014;s__uncultured_organism_g__norank_f__norank_o__Clostridia_UCG-014; OTU2991",0.33659174191875,0.02
"340","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__unclassified_o__Oscillospirales;g__unclassified_o__Oscillospirales;s__unclassified_o__Oscillospirales; OTU2826",0.352795321587903,0.01
"341","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__unclassified_f__Ruminococcaceae;s__unclassified_f__Ruminococcaceae; OTU2660",0.320025270621723,0.01
"343","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__unclassified_c__Clostridia;f__unclassified_c__Clostridia;g__unclassified_c__Clostridia;s__unclassified_c__Clostridia; OTU1795",0.33793866620016,0.04
"344","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_torques_group;s__unclassified_g__Ruminococcus_torques_group; OTU3493",0.322230697357787,0.03
"347","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CHKCI001;s__uncultured_organism_g__CHKCI001; OTU5643",0.39466457900619,0.01
"349","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__unclassified_f__Lachnospiraceae;s__unclassified_f__Lachnospiraceae; OTU2921",0.498343028826065,0.01
"350","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__unclassified_g__Lactobacillus; OTU8291",0.421631677258242,0.01
"352","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Eubacterium_coprostanoligenes_group;g__norank_f__Eubacterium_coprostanoligenes_group;s__unclassified_g__norank_f__Eubacterium_coprostanoligenes_group; OTU2673",0.409721040181847,0.03
"355","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__unclassified_g__Oscillibacter; OTU1861",0.262788588761099,0.02
"358","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__norank_f__Ruminococcaceae;s__uncultured_bacterium_g__norank_f__Ruminococcaceae; OTU9391",0.547674344366157,0.01
"360","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__unclassified_c__Clostridia;f__unclassified_c__Clostridia;g__unclassified_c__Clostridia;s__unclassified_c__Clostridia; OTU1245",0.448797795080614,0.01
"361","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_torques_group;s__uncultured_Clostridiales_bacterium_g__Ruminococcus_torques_group; OTU8742",0.401421597132821,0.01
"365","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_torques_group;s__uncultured_bacterium_g__Ruminococcus_torques_group; OTU3122",0.497911019272756,0.01
"367","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__unclassified_p__Firmicutes;o__unclassified_p__Firmicutes;f__unclassified_p__Firmicutes;g__unclassified_p__Firmicutes;s__unclassified_p__Firmicutes; OTU2336",0.387637550801792,0.01
"369","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__unclassified_p__Firmicutes;o__unclassified_p__Firmicutes;f__unclassified_p__Firmicutes;g__unclassified_p__Firmicutes;s__unclassified_p__Firmicutes; OTU2481",0.506670172263294,0.01
"375","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__unclassified_f__Butyricicoccaceae;s__unclassified_f__Butyricicoccaceae; OTU8045",0.390273262926059,0.02
"376","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__unclassified_f__Lachnospiraceae;s__unclassified_f__Lachnospiraceae; OTU2890",0.42878996996511,0.01
"380","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__unclassified_f__Lachnospiraceae;s__unclassified_f__Lachnospiraceae; OTU5768",0.475210857028032,0.01
"383","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__unclassified_g__Lactobacillus; OTU2906",0.514059737917144,0.01
"385","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__unclassified_g__Lactobacillus; OTU6282",0.493457278761371,0.01
"387","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Defluviitaleaceae;g__Defluviitaleaceae_UCG-011;s__uncultured_bacterium_g__Defluviitaleaceae_UCG-011; OTU9373",0.324427981252572,0.02
"391","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_torques_group;s__unclassified_g__Ruminococcus_torques_group; OTU2174",0.644391971141247,0.01
"395","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__unclassified_g__Lactobacillus; OTU815",0.382106885420308,0.01
"396","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__norank_f__Ruminococcaceae;s__unclassified_g__norank_f__Ruminococcaceae; OTU2839",0.383486675513675,0.01
"398","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__unclassified_g__Lactobacillus; OTU1592",0.439430995126398,0.01
"399","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__unclassified_g__Lactobacillus; OTU5257",0.398704026353807,0.01
"400","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__unclassified_g__Lactobacillus; OTU1228",0.446150950898452,0.01
"401","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__unclassified_f__Ruminococcaceae;s__unclassified_f__Ruminococcaceae; OTU1380",0.405164003350051,0.02
"403","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__unclassified_f__Ruminococcaceae;s__unclassified_f__Ruminococcaceae; OTU1388",0.34864276037851,0.01
"410","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_NC2004_group;s__uncultured_bacterium_g__Lachnospiraceae_NC2004_group; OTU3302",0.333715277287073,0.01
"412","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tyzzerella;s__uncultured_organism_g__Tyzzerella; OTU1332",0.414904915848111,0.01
"419","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_torques_group;s__uncultured_Clostridiales_bacterium_g__Ruminococcus_torques_group; OTU1653",0.573407930846186,0.01
"420","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__unclassified_c__Clostridia;f__unclassified_c__Clostridia;g__unclassified_c__Clostridia;s__unclassified_c__Clostridia; OTU1516",0.627161345098612,0.01
"421","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__DTU089;s__unclassified_g__DTU089; OTU1926",0.412832096035767,0.01
"423","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_torques_group;s__unclassified_g__Ruminococcus_torques_group; OTU2340",0.51872048912228,0.01
"429","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__unclassified_f__Lachnospiraceae;s__unclassified_f__Lachnospiraceae; OTU6865",0.438273880660954,0.01
"434","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__unclassified_f__Ruminococcaceae;s__unclassified_f__Ruminococcaceae; OTU5807",0.441507913511061,0.01
"436","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_gauvreauii_group;s__bacterium_ic1296; OTU798",0.392997075195023,0.01
"440","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tuzzerella;s__uncultured_organism_g__Tuzzerella; OTU2269",0.388498105124975,0.01
"441","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__unclassified_f__Lachnospiraceae;s__unclassified_f__Lachnospiraceae; OTU1848",0.324586032058113,0.01
"442","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__unclassified_g__Lactobacillus; OTU7066",0.386987839410052,0.01
"448","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_vadinBB60_group;f__norank_o__Clostridia_vadinBB60_group;g__norank_f__norank_o__Clostridia_vadinBB60_group;s__gut_metagenome_g__norank_f__norank; OTU7045",0.50960030828981,0.01
"449","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_vadinBB60_group;f__norank_o__Clostridia_vadinBB60_group;g__norank_f__norank_o__Clostridia_vadinBB60_group;s__unclassified_g__norank_f__norank_o__Clostridia_vadinBB60_group; OTU5581",0.355178811900375,0.01
"451","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus;s__unclassified_g__Butyricicoccus; OTU1397",0.528855375692387,0.01
"452","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__unclassified_f__Lachnospiraceae;s__unclassified_f__Lachnospiraceae; OTU9483",0.439811706587909,0.01
"469","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__uncultured_bacterium_g__Eisenbergiella; OTU3029",0.394954568585051,0.01
"470","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__norank_o__Clostridia_UCG-014;g__norank_f__norank_o__Clostridia_UCG-014;s__unclassified_g__norank_f__norank_o__Clostridia_UCG-014; OTU1757",0.411992120823313,0.01
"473","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Colidextribacter;s__uncultured_bacterium_g__Colidextribacter; OTU1412",0.742736230407805,0.01
"475","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__unclassified_f__Ruminococcaceae;s__unclassified_f__Ruminococcaceae; OTU1949",0.358298428511485,0.02
"479","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__unclassified_f__Lachnospiraceae;s__unclassified_f__Lachnospiraceae; OTU6625",0.350833316634407,0.02
"483","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus;s__unclassified_g__Butyricicoccus; OTU1496",0.583646465954532,0.01
"485","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_hallii_group;s__uncultured_bacterium_g__Eubacterium_hallii_group; OTU8914",0.396186677941848,0.01
"488","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__unclassified_g__Lactobacillus; OTU7276",0.603423163647306,0.01
"489","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__unclassified_f__Lachnospiraceae;s__unclassified_f__Lachnospiraceae; OTU1125",0.343873746454984,0.04
"490","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__unclassified_c__Clostridia;f__unclassified_c__Clostridia;g__unclassified_c__Clostridia;s__unclassified_c__Clostridia; OTU2082",0.32612330484964,0.01
"492","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Bacilli;o__unclassified_c__Bacilli;f__unclassified_c__Bacilli;g__unclassified_c__Bacilli;s__unclassified_c__Bacilli; OTU2855",0.387513090604537,0.03
"494","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__unclassified_o__Oscillospirales;g__unclassified_o__Oscillospirales;s__unclassified_o__Oscillospirales; OTU1846",0.369060790268768,0.01
"498","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__unclassified_f__Lachnospiraceae;s__unclassified_f__Lachnospiraceae; OTU2960",0.404910922174029,0.04
"501","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__unclassified_f__Lachnospiraceae;s__unclassified_f__Lachnospiraceae; OTU2312",0.280749696166176,0.03
"505","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__unclassified_f__Lachnospiraceae;s__unclassified_f__Lachnospiraceae; OTU2038",0.293599560954277,0.02
"509","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__unclassified_f__Ruminococcaceae;s__unclassified_f__Ruminococcaceae; OTU2083",0.32530794573492,0.01
"514","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__unclassified_f__Lachnospiraceae;s__unclassified_f__Lachnospiraceae; OTU2558",0.519462028190956,0.01
"519","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__unclassified_g__Lactobacillus; OTU2496",0.781443934575858,0.01
"521","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Sellimonas;s__uncultured_bacterium_g__Sellimonas; OTU2270",0.340937168872342,0.01
"524","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__unclassified_g__Lactobacillus; OTU2279",0.390161099622939,0.01
"525","7d Intestinal","d__Bacteria;k__norank_d__Bacteria;p__Firmicutes;c__Clostridia;o__unclassified_c__Clostridia;f__unclassified_c__Clostridia;g__unclassified_c__Clostridia;s__unclassified_c__Clostridia; OTU985",0.458108420623381,0.01
